when, temp, solar radiation, humidity, wind speed, wind direction, rainfall
2020-03-05T14:30:00,6.6,15,88,7,70,-0.25
2020-03-05T14:45:00,6.6,15,88,7,70,-0.25
2020-03-05T15:00:00,6.1,9,92,7,70,0.5
2020-03-05T15:15:00,6.1,9,92,7,70,0.5
2020-03-05T15:30:00,6.1,9,92,7,70,0.5
2020-03-05T15:45:00,6.1,9,92,7,70,0.5
2020-03-05T16:00:00,5.9,3,93,7,60,2.75
2020-03-05T16:15:00,5.9,3,93,7,60,2.75
2020-03-05T16:30:00,5.9,3,93,7,60,2.75
2020-03-05T16:45:00,5.9,3,93,7,60,2.75
2020-03-05T17:00:00,5.7,1,95,6,50,5.75
2020-03-05T17:15:00,5.7,1,95,6,50,5.75
2020-03-05T17:30:00,5.7,1,95,6,50,5.75
2020-03-05T17:45:00,5.7,1,95,6,50,5.75
2020-03-05T18:00:00,5.5,0,96,7,50,6.5
2020-03-05T18:15:00,5.5,0,96,7,50,6.5
2020-03-05T18:30:00,5.5,0,96,7,50,6.5
2020-03-05T18:45:00,5.5,0,96,7,50,6.5
2020-03-05T19:00:00,5.6,0,96,7,50,6.5
2020-03-05T19:15:00,5.6,0,96,7,50,6.5
2020-03-05T19:30:00,5.6,0,96,7,50,6.5
2020-03-05T19:45:00,5.6,0,96,7,50,6.5
2020-03-05T20:00:00,5.5,0,96,6,40,5.25
2020-03-05T20:15:00,5.5,0,96,6,40,5.25
2020-03-05T20:30:00,5.5,0,96,6,40,5.25
2020-03-05T20:45:00,5.5,0,96,6,40,5.25
2020-03-05T21:00:00,5.5,0,96,6,30,3.25
2020-03-05T21:15:00,5.5,0,96,6,30,3.25
2020-03-05T21:30:00,5.5,0,96,6,30,3.25
2020-03-05T21:45:00,5.5,0,96,6,30,3.25
2020-03-05T22:00:00,5.4,0,96,6,30,5
2020-03-05T22:15:00,5.4,0,96,6,30,5
2020-03-05T22:30:00,5.4,0,96,6,30,5
2020-03-05T22:45:00,5.4,0,96,6,30,5
2020-03-05T23:00:00,5.2,0,92,5,20,4.75
2020-03-05T23:15:00,5.2,0,92,5,20,4.75
2020-03-05T23:30:00,5.2,0,92,5,20,4.75
2020-03-05T23:45:00,5.2,0,92,5,20,4.75
2020-03-06T00:00:00,4.9,0,92,6,10,6.25
2020-03-06T00:15:00,4.9,0,92,6,10,6.25
2020-03-06T00:30:00,4.9,0,92,6,10,6.25
2020-03-06T00:45:00,4.9,0,92,6,10,6.25
2020-03-06T01:00:00,5,0,94,5,360,3.25
2020-03-06T01:15:00,5,0,94,5,360,3.25
2020-03-06T01:30:00,5,0,94,5,360,3.25
2020-03-06T01:45:00,5,0,94,5,360,3.25
2020-03-06T02:00:00,5.3,0,94,4,360,2.25
2020-03-06T02:15:00,5.3,0,94,4,360,2.25
2020-03-06T02:30:00,5.3,0,94,4,360,2.25
2020-03-06T02:45:00,5.3,0,94,4,360,2.25
2020-03-06T03:00:00,5.3,0,94,5,350,1.25
2020-03-06T03:15:00,5.3,0,94,5,350,1.25
2020-03-06T03:30:00,5.3,0,94,5,350,1.25
2020-03-06T03:45:00,5.3,0,94,5,350,1.25
2020-03-06T04:00:00,5.6,0,93,5,350,0.25
2020-03-06T04:15:00,5.6,0,93,5,350,0.25
2020-03-06T04:30:00,5.6,0,93,5,350,0.25
2020-03-06T04:45:00,5.6,0,93,5,350,0.25
2020-03-06T05:00:00,5.7,0,92,5,350,-0.25
2020-03-06T05:15:00,5.7,0,92,5,350,-0.25
2020-03-06T05:30:00,5.7,0,92,5,350,-0.25
2020-03-06T05:45:00,5.7,0,92,5,350,-0.25
2020-03-06T06:00:00,6.2,5,89,5,350,-0.25
2020-03-06T06:15:00,6.2,5,89,5,350,-0.25
2020-03-06T06:30:00,6.2,5,89,5,350,-0.25
2020-03-06T06:45:00,6.2,5,89,5,350,-0.25
2020-03-06T07:00:00,6.6,19,86,5,350,-0.25
2020-03-06T07:15:00,6.6,19,86,5,350,-0.25
2020-03-06T07:30:00,6.6,19,86,5,350,-0.25
2020-03-06T07:45:00,6.6,19,86,5,350,-0.25
2020-03-06T08:00:00,7.2,41,83,5,340,0
2020-03-06T08:15:00,7.2,41,83,5,340,0
2020-03-06T08:30:00,7.2,41,83,5,340,0
2020-03-06T08:45:00,7.2,41,83,5,340,0
2020-03-06T09:00:00,7.5,62,83,6,340,0
2020-03-06T09:15:00,7.5,62,83,6,340,0
2020-03-06T09:30:00,7.5,62,83,6,340,0
2020-03-06T09:45:00,7.5,62,83,6,340,0
2020-03-06T10:00:00,8.5,98,79,5,340,0
2020-03-06T10:15:00,8.5,98,79,5,340,0
2020-03-06T10:30:00,8.5,98,79,5,340,0
2020-03-06T10:45:00,8.5,98,79,5,340,0
2020-03-06T11:00:00,8.2,98,82,6,330,0
2020-03-06T11:15:00,8.2,98,82,6,330,0
2020-03-06T11:30:00,8.2,98,82,6,330,0
2020-03-06T11:45:00,8.2,98,82,6,330,0
2020-03-06T12:00:00,8.2,67,80,5,330,0
2020-03-06T12:15:00,8.2,67,80,5,330,0
2020-03-06T12:30:00,8.2,67,80,5,330,0
2020-03-06T12:45:00,8.2,67,80,5,330,0
2020-03-06T13:00:00,8.1,89,79,6,330,0
2020-03-06T13:15:00,8.1,89,79,6,330,0
2020-03-06T13:30:00,8.1,89,79,6,330,0
2020-03-06T13:45:00,8.1,89,79,6,330,0
2020-03-06T14:00:00,7.6,35,81,6,330,0
2020-03-06T14:15:00,7.6,35,81,6,330,0
2020-03-06T14:30:00,7.6,35,81,6,330,0
2020-03-06T14:45:00,7.6,35,81,6,330,0
2020-03-06T15:00:00,7.5,41,82,5,330,0
2020-03-06T15:15:00,7.5,41,82,5,330,0
2020-03-06T15:30:00,7.5,41,82,5,330,0
2020-03-06T15:45:00,7.5,41,82,5,330,0
2020-03-06T16:00:00,7.1,23,82,5,330,0
2020-03-06T16:15:00,7.1,23,82,5,330,0
2020-03-06T16:30:00,7.1,23,82,5,330,0
2020-03-06T16:45:00,7.1,23,82,5,330,0
2020-03-06T17:00:00,6.3,3,84,5,330,0
2020-03-06T17:15:00,6.3,3,84,5,330,0
2020-03-06T17:30:00,6.3,3,84,5,330,0
2020-03-06T17:45:00,6.3,3,84,5,330,0
2020-03-06T18:00:00,6.6,0,79,4,340,0
2020-03-06T18:15:00,6.6,0,79,4,340,0
2020-03-06T18:30:00,6.6,0,79,4,340,0
2020-03-06T18:45:00,6.6,0,79,4,340,0
2020-03-06T19:00:00,6.6,0,82,3,330,0
2020-03-06T19:15:00,6.6,0,82,3,330,0
2020-03-06T19:30:00,6.6,0,82,3,330,0
2020-03-06T19:45:00,6.6,0,82,3,330,0
2020-03-06T20:00:00,6.4,0,79,4,340,0
2020-03-06T20:15:00,6.4,0,79,4,340,0
2020-03-06T20:30:00,6.4,0,79,4,340,0
2020-03-06T20:45:00,6.4,0,79,4,340,0
2020-03-06T21:00:00,5.7,0,81,4,360,0
2020-03-06T21:15:00,5.7,0,81,4,360,0
2020-03-06T21:30:00,5.7,0,81,4,360,0
2020-03-06T21:45:00,5.7,0,81,4,360,0
2020-03-06T22:00:00,3.8,0,91,2,330,0
2020-03-06T22:15:00,3.8,0,91,2,330,0
2020-03-06T22:30:00,3.8,0,91,2,330,0
2020-03-06T22:45:00,3.8,0,91,2,330,0
2020-03-06T23:00:00,3.9,0,91,2,280,0
2020-03-06T23:15:00,3.9,0,91,2,280,0
2020-03-06T23:30:00,3.9,0,91,2,280,0
2020-03-06T23:45:00,3.9,0,91,2,280,0
2020-03-07T00:00:00,3.9,0,87,2,270,0
2020-03-07T00:15:00,3.9,0,87,2,270,0
2020-03-07T00:30:00,3.9,0,87,2,270,0
2020-03-07T00:45:00,3.9,0,87,2,270,0
2020-03-07T01:00:00,2.9,0,88,2,280,0
2020-03-07T01:15:00,2.9,0,88,2,280,0
2020-03-07T01:30:00,2.9,0,88,2,280,0
2020-03-07T01:45:00,2.9,0,88,2,280,0
2020-03-07T02:00:00,3.8,0,89,3,300,0.5
2020-03-07T02:15:00,3.8,0,89,3,300,0.5
2020-03-07T02:30:00,3.8,0,89,3,300,0.5
2020-03-07T02:45:00,3.8,0,89,3,300,0.5
2020-03-07T03:00:00,2.9,0,89,2,270,0
2020-03-07T03:15:00,2.9,0,89,2,270,0
2020-03-07T03:30:00,2.9,0,89,2,270,0
2020-03-07T03:45:00,2.9,0,89,2,270,0
2020-03-07T04:00:00,1.1,0,93,2,250,0
2020-03-07T04:15:00,1.1,0,93,2,250,0
2020-03-07T04:30:00,1.1,0,93,2,250,0
2020-03-07T04:45:00,1.1,0,93,2,250,0
2020-03-07T05:00:00,1.7,0,93,2,230,0
2020-03-07T05:15:00,1.7,0,93,2,230,0
2020-03-07T05:30:00,1.7,0,93,2,230,0
2020-03-07T05:45:00,1.7,0,93,2,230,0
2020-03-07T06:00:00,1.2,8,94,2,210,0
2020-03-07T06:15:00,1.2,8,94,2,210,0
2020-03-07T06:30:00,1.2,8,94,2,210,0
2020-03-07T06:45:00,1.2,8,94,2,210,0
2020-03-07T07:00:00,5.8,49,85,2,180,0
2020-03-07T07:15:00,5.8,49,85,2,180,0
2020-03-07T07:30:00,5.8,49,85,2,180,0
2020-03-07T07:45:00,5.8,49,85,2,180,0
2020-03-07T08:00:00,7.9,99,78,3,230,0
2020-03-07T08:15:00,7.9,99,78,3,230,0
2020-03-07T08:30:00,7.9,99,78,3,230,0
2020-03-07T08:45:00,7.9,99,78,3,230,0
2020-03-07T09:00:00,9,144,74,5,230,0
2020-03-07T09:15:00,9,144,74,5,230,0
2020-03-07T09:30:00,9,144,74,5,230,0
2020-03-07T09:45:00,9,144,74,5,230,0
2020-03-07T10:00:00,9.6,178,65,6,240,0
2020-03-07T10:15:00,9.6,178,65,6,240,0
2020-03-07T10:30:00,9.6,178,65,6,240,0
2020-03-07T10:45:00,9.6,178,65,6,240,0
2020-03-07T11:00:00,10.3,203,65,7,230,0
2020-03-07T11:15:00,10.3,203,65,7,230,0
2020-03-07T11:30:00,10.3,203,65,7,230,0
2020-03-07T11:45:00,10.3,203,65,7,230,0
2020-03-07T12:00:00,10,156,69,8,220,0
2020-03-07T12:15:00,10,156,69,8,220,0
2020-03-07T12:30:00,10,156,69,8,220,0
2020-03-07T12:45:00,10,156,69,8,220,0
2020-03-07T13:00:00,8.9,119,69,9,220,0
2020-03-07T13:15:00,8.9,119,69,9,220,0
2020-03-07T13:30:00,8.9,119,69,9,220,0
2020-03-07T13:45:00,8.9,119,69,9,220,0
2020-03-07T14:00:00,8.8,66,66,8,230,0
2020-03-07T14:15:00,8.8,66,66,8,230,0
2020-03-07T14:30:00,8.8,66,66,8,230,0
2020-03-07T14:45:00,8.8,66,66,8,230,0
2020-03-07T15:00:00,8.9,18,72,7,220,0
2020-03-07T15:15:00,8.9,18,72,7,220,0
2020-03-07T15:30:00,8.9,18,72,7,220,0
2020-03-07T15:45:00,8.9,18,72,7,220,0
2020-03-07T16:00:00,8.8,6,74,8,220,0
2020-03-07T16:15:00,8.8,6,74,8,220,0
2020-03-07T16:30:00,8.8,6,74,8,220,0
2020-03-07T16:45:00,8.8,6,74,8,220,0
2020-03-07T17:00:00,8.7,1,75,8,200,0
2020-03-07T17:15:00,8.7,1,75,8,200,0
2020-03-07T17:30:00,8.7,1,75,8,200,0
2020-03-07T17:45:00,8.7,1,75,8,200,0
2020-03-07T18:00:00,8.6,0,78,7,200,0
2020-03-07T18:15:00,8.6,0,78,7,200,0
2020-03-07T18:30:00,8.6,0,78,7,200,0
2020-03-07T18:45:00,8.6,0,78,7,200,0
2020-03-07T19:00:00,8.9,0,78,8,210,0
2020-03-07T19:15:00,8.9,0,78,8,210,0
2020-03-07T19:30:00,8.9,0,78,8,210,0
2020-03-07T19:45:00,8.9,0,78,8,210,0
2020-03-07T20:00:00,8.8,0,80,8,200,0
2020-03-07T20:15:00,8.8,0,80,8,200,0
2020-03-07T20:30:00,8.8,0,80,8,200,0
2020-03-07T20:45:00,8.8,0,80,8,200,0
2020-03-07T21:00:00,8.6,0,81,8,210,0
2020-03-07T21:15:00,8.6,0,81,8,210,0
2020-03-07T21:30:00,8.6,0,81,8,210,0
2020-03-07T21:45:00,8.6,0,81,8,210,0
2020-03-07T22:00:00,8.5,0,82,7,200,0
2020-03-07T22:15:00,8.5,0,82,7,200,0
2020-03-07T22:30:00,8.5,0,82,7,200,0
2020-03-07T22:45:00,8.5,0,82,7,200,0
2020-03-07T23:00:00,8.3,0,82,7,200,0
2020-03-07T23:15:00,8.3,0,82,7,200,0
2020-03-07T23:30:00,8.3,0,82,7,200,0
2020-03-07T23:45:00,8.3,0,82,7,200,0
2020-03-08T00:00:00,8.4,0,82,8,200,0
2020-03-08T00:15:00,8.4,0,82,8,200,0
2020-03-08T00:30:00,8.4,0,82,8,200,0
2020-03-08T00:45:00,8.4,0,82,8,200,0
2020-03-08T01:00:00,8.3,0,82,7,190,0
2020-03-08T01:15:00,8.3,0,82,7,190,0
2020-03-08T01:30:00,8.3,0,82,7,190,0
2020-03-08T01:45:00,8.3,0,82,7,190,0
2020-03-08T02:00:00,8,0,84,7,190,0
2020-03-08T02:15:00,8,0,84,7,190,0
2020-03-08T02:30:00,8,0,84,7,190,0
2020-03-08T02:45:00,8,0,84,7,190,0
2020-03-08T03:00:00,7.7,0,85,7,190,0
2020-03-08T03:15:00,7.7,0,85,7,190,0
2020-03-08T03:30:00,7.7,0,85,7,190,0
2020-03-08T03:45:00,7.7,0,85,7,190,0
2020-03-08T04:00:00,7.9,0,85,7,200,0
2020-03-08T04:15:00,7.9,0,85,7,200,0
2020-03-08T04:30:00,7.9,0,85,7,200,0
2020-03-08T04:45:00,7.9,0,85,7,200,0
2020-03-08T05:00:00,8.1,0,84,8,190,0
2020-03-08T05:15:00,8.1,0,84,8,190,0
2020-03-08T05:30:00,8.1,0,84,8,190,0
2020-03-08T05:45:00,8.1,0,84,8,190,0
2020-03-08T06:00:00,8.4,4,81,8,200,0
2020-03-08T06:15:00,8.4,4,81,8,200,0
2020-03-08T06:30:00,8.4,4,81,8,200,0
2020-03-08T06:45:00,8.4,4,81,8,200,0
2020-03-08T07:00:00,8.7,13,80,8,200,0
2020-03-08T07:15:00,8.7,13,80,8,200,0
2020-03-08T07:30:00,8.7,13,80,8,200,0
2020-03-08T07:45:00,8.7,13,80,8,200,0
2020-03-08T08:00:00,8.7,21,83,9,190,-0.25
2020-03-08T08:15:00,8.7,21,83,9,190,-0.25
2020-03-08T08:30:00,8.7,21,83,9,190,-0.25
2020-03-08T08:45:00,8.7,21,83,9,190,-0.25
2020-03-08T09:00:00,8.5,23,87,9,200,0.25
2020-03-08T09:15:00,8.5,23,87,9,200,0.25
2020-03-08T09:30:00,8.5,23,87,9,200,0.25
2020-03-08T09:45:00,8.5,23,87,9,200,0.25
2020-03-08T10:00:00,8.6,29,87,9,200,0.25
2020-03-08T10:15:00,8.6,29,87,9,200,0.25
2020-03-08T10:30:00,8.6,29,87,9,200,0.25
2020-03-08T10:45:00,8.6,29,87,9,200,0.25
2020-03-08T11:00:00,8.3,32,93,9,200,-0.25
2020-03-08T11:15:00,8.3,32,93,9,200,-0.25
2020-03-08T11:30:00,8.3,32,93,9,200,-0.25
2020-03-08T11:45:00,8.3,32,93,9,200,-0.25
2020-03-08T12:00:00,9.5,39,88,7,200,0
2020-03-08T12:15:00,9.5,39,88,7,200,0
2020-03-08T12:30:00,9.5,39,88,7,200,0
2020-03-08T12:45:00,9.5,39,88,7,200,0
2020-03-08T13:00:00,9.9,54,86,8,200,0
2020-03-08T13:15:00,9.9,54,86,8,200,0
2020-03-08T13:30:00,9.9,54,86,8,200,0
2020-03-08T13:45:00,9.9,54,86,8,200,0
2020-03-08T14:00:00,10.4,52,83,7,200,0
2020-03-08T14:15:00,10.4,52,83,7,200,0
2020-03-08T14:30:00,10.4,52,83,7,200,0
2020-03-08T14:45:00,10.4,52,83,7,200,0
2020-03-08T15:00:00,10.4,45,82,6,190,0
2020-03-08T15:15:00,10.4,45,82,6,190,0
2020-03-08T15:30:00,10.4,45,82,6,190,0
2020-03-08T15:45:00,10.4,45,82,6,190,0
2020-03-08T16:00:00,10,11,84,5,200,0
2020-03-08T16:15:00,10,11,84,5,200,0
2020-03-08T16:30:00,10,11,84,5,200,0
2020-03-08T16:45:00,10,11,84,5,200,0
2020-03-08T17:00:00,9.5,2,87,6,190,-0.25
2020-03-08T17:15:00,9.5,2,87,6,190,-0.25
2020-03-08T17:30:00,9.5,2,87,6,190,-0.25
2020-03-08T17:45:00,9.5,2,87,6,190,-0.25
2020-03-08T18:00:00,9.3,0,77,7,230,-0.25
2020-03-08T18:15:00,9.3,0,77,7,230,-0.25
2020-03-08T18:30:00,9.3,0,77,7,230,-0.25
2020-03-08T18:45:00,9.3,0,77,7,230,-0.25
2020-03-08T19:00:00,9,0,77,9,220,0
2020-03-08T19:15:00,9,0,77,9,220,0
2020-03-08T19:30:00,9,0,77,9,220,0
2020-03-08T19:45:00,9,0,77,9,220,0
2020-03-08T20:00:00,8.5,0,85,7,230,0.25
2020-03-08T20:15:00,8.5,0,85,7,230,0.25
2020-03-08T20:30:00,8.5,0,85,7,230,0.25
2020-03-08T20:45:00,8.5,0,85,7,230,0.25
2020-03-08T21:00:00,8.2,0,84,7,230,0.25
2020-03-08T21:15:00,8.2,0,84,7,230,0.25
2020-03-08T21:30:00,8.2,0,84,7,230,0.25
2020-03-08T21:45:00,8.2,0,84,7,230,0.25
2020-03-08T22:00:00,7.9,0,87,8,240,0
2020-03-08T22:15:00,7.9,0,87,8,240,0
2020-03-08T22:30:00,7.9,0,87,8,240,0
2020-03-08T22:45:00,7.9,0,87,8,240,0
2020-03-08T23:00:00,7.4,0,91,6,230,0
2020-03-08T23:15:00,7.4,0,91,6,230,0
2020-03-08T23:30:00,7.4,0,91,6,230,0
2020-03-08T23:45:00,7.4,0,91,6,230,0
2020-03-09T00:00:00,7.1,0,92,6,230,0
2020-03-09T00:15:00,7.1,0,92,6,230,0
2020-03-09T00:30:00,7.1,0,92,6,230,0
2020-03-09T00:45:00,7.1,0,92,6,230,0
2020-03-09T01:00:00,7.7,0,91,6,230,0
2020-03-09T01:15:00,7.7,0,91,6,230,0
2020-03-09T01:30:00,7.7,0,91,6,230,0
2020-03-09T01:45:00,7.7,0,91,6,230,0
2020-03-09T02:00:00,7.4,0,91,5,220,0
2020-03-09T02:15:00,7.4,0,91,5,220,0
2020-03-09T02:30:00,7.4,0,91,5,220,0
2020-03-09T02:45:00,7.4,0,91,5,220,0
2020-03-09T03:00:00,7.3,0,92,5,230,0
2020-03-09T03:15:00,7.3,0,92,5,230,0
2020-03-09T03:30:00,7.3,0,92,5,230,0
2020-03-09T03:45:00,7.3,0,92,5,230,0
2020-03-09T04:00:00,7.3,0,89,5,240,0
2020-03-09T04:15:00,7.3,0,89,5,240,0
2020-03-09T04:30:00,7.3,0,89,5,240,0
2020-03-09T04:45:00,7.3,0,89,5,240,0
2020-03-09T05:00:00,7.1,0,84,4,260,0
2020-03-09T05:15:00,7.1,0,84,4,260,0
2020-03-09T05:30:00,7.1,0,84,4,260,0
2020-03-09T05:45:00,7.1,0,84,4,260,0
2020-03-09T06:00:00,7.1,5,83,4,260,0
2020-03-09T06:15:00,7.1,5,83,4,260,0
2020-03-09T06:30:00,7.1,5,83,4,260,0
2020-03-09T06:45:00,7.1,5,83,4,260,0
2020-03-09T07:00:00,7.6,27,81,4,270,0
2020-03-09T07:15:00,7.6,27,81,4,270,0
2020-03-09T07:30:00,7.6,27,81,4,270,0
2020-03-09T07:45:00,7.6,27,81,4,270,0
2020-03-09T08:00:00,7.5,32,82,5,270,0
2020-03-09T08:15:00,7.5,32,82,5,270,0
2020-03-09T08:30:00,7.5,32,82,5,270,0
2020-03-09T08:45:00,7.5,32,82,5,270,0
2020-03-09T09:00:00,8.3,90,76,6,250,0
2020-03-09T09:15:00,8.3,90,76,6,250,0
2020-03-09T09:30:00,8.3,90,76,6,250,0
2020-03-09T09:45:00,8.3,90,76,6,250,0
2020-03-09T10:00:00,8.7,93,74,6,260,0
2020-03-09T10:15:00,8.7,93,74,6,260,0
2020-03-09T10:30:00,8.7,93,74,6,260,0
2020-03-09T10:45:00,8.7,93,74,6,260,0
2020-03-09T11:00:00,8.2,117,77,6,260,0
2020-03-09T11:15:00,8.2,117,77,6,260,0
2020-03-09T11:30:00,8.2,117,77,6,260,0
2020-03-09T11:45:00,8.2,117,77,6,260,0
2020-03-09T12:00:00,6.8,109,90,7,280,1
2020-03-09T12:15:00,6.8,109,90,7,280,1
2020-03-09T12:30:00,6.8,109,90,7,280,1
2020-03-09T12:45:00,6.8,109,90,7,280,1
2020-03-09T13:00:00,8.7,139,78,6,260,0.25
2020-03-09T13:15:00,8.7,139,78,6,260,0.25
2020-03-09T13:30:00,8.7,139,78,6,260,0.25
2020-03-09T13:45:00,8.7,139,78,6,260,0.25
2020-03-09T14:00:00,8.8,62,78,6,250,0
2020-03-09T14:15:00,8.8,62,78,6,250,0
2020-03-09T14:30:00,8.8,62,78,6,250,0
2020-03-09T14:45:00,8.8,62,78,6,250,0
2020-03-09T15:00:00,8.8,68,75,6,250,0
2020-03-09T15:15:00,8.8,68,75,6,250,0
2020-03-09T15:30:00,8.8,68,75,6,250,0
2020-03-09T15:45:00,8.8,68,75,6,250,0
2020-03-09T16:00:00,8.4,24,76,7,240,0
2020-03-09T16:15:00,8.4,24,76,7,240,0
2020-03-09T16:30:00,8.4,24,76,7,240,0
2020-03-09T16:45:00,8.4,24,76,7,240,0
2020-03-09T17:00:00,8.3,2,76,6,220,0
2020-03-09T17:15:00,8.3,2,76,6,220,0
2020-03-09T17:30:00,8.3,2,76,6,220,0
2020-03-09T17:45:00,8.3,2,76,6,220,0
2020-03-09T18:00:00,8,0,79,7,230,0
2020-03-09T18:15:00,8,0,79,7,230,0
2020-03-09T18:30:00,8,0,79,7,230,0
2020-03-09T18:45:00,8,0,79,7,230,0
2020-03-09T19:00:00,8.3,0,80,7,210,0
2020-03-09T19:15:00,8.3,0,80,7,210,0
2020-03-09T19:30:00,8.3,0,80,7,210,0
2020-03-09T19:45:00,8.3,0,80,7,210,0
2020-03-09T20:00:00,8.1,0,78,8,210,0
2020-03-09T20:15:00,8.1,0,78,8,210,0
2020-03-09T20:30:00,8.1,0,78,8,210,0
2020-03-09T20:45:00,8.1,0,78,8,210,0
2020-03-09T21:00:00,7.2,0,86,8,220,0.75
2020-03-09T21:15:00,7.2,0,86,8,220,0.75
2020-03-09T21:30:00,7.2,0,86,8,220,0.75
2020-03-09T21:45:00,7.2,0,86,8,220,0.75
2020-03-09T22:00:00,6.9,0,90,9,210,3.5
2020-03-09T22:15:00,6.9,0,90,9,210,3.5
2020-03-09T22:30:00,6.9,0,90,9,210,3.5
2020-03-09T22:45:00,6.9,0,90,9,210,3.5
2020-03-09T23:00:00,6.7,0,92,9,200,4.25
2020-03-09T23:15:00,6.7,0,92,9,200,4.25
2020-03-09T23:30:00,6.7,0,92,9,200,4.25
2020-03-09T23:45:00,6.7,0,92,9,200,4.25
2020-03-10T00:00:00,6.6,0,93,10,190,8.75
2020-03-10T00:15:00,6.6,0,93,10,190,8.75
2020-03-10T00:30:00,6.6,0,93,10,190,8.75
2020-03-10T00:45:00,6.6,0,93,10,190,8.75
2020-03-10T01:00:00,6.9,0,94,10,200,4
2020-03-10T01:15:00,6.9,0,94,10,200,4
2020-03-10T01:30:00,6.9,0,94,10,200,4
2020-03-10T01:45:00,6.9,0,94,10,200,4
2020-03-10T02:00:00,7.7,0,94,10,210,5
2020-03-10T02:15:00,7.7,0,94,10,210,5
2020-03-10T02:30:00,7.7,0,94,10,210,5
2020-03-10T02:45:00,7.7,0,94,10,210,5
2020-03-10T03:00:00,8.9,0,94,10,230,1.5
2020-03-10T03:15:00,8.9,0,94,10,230,1.5
2020-03-10T03:30:00,8.9,0,94,10,230,1.5
2020-03-10T03:45:00,8.9,0,94,10,230,1.5
2020-03-10T04:00:00,10.2,0,93,9,230,0.25
2020-03-10T04:15:00,10.2,0,93,9,230,0.25
2020-03-10T04:30:00,10.2,0,93,9,230,0.25
2020-03-10T04:45:00,10.2,0,93,9,230,0.25
2020-03-10T05:00:00,10.4,0,94,8,240,2.5
2020-03-10T05:15:00,10.4,0,94,8,240,2.5
2020-03-10T05:30:00,10.4,0,94,8,240,2.5
2020-03-10T05:45:00,10.4,0,94,8,240,2.5
2020-03-10T06:00:00,10.4,2,94,10,230,2.75
2020-03-10T06:15:00,10.4,2,94,10,230,2.75
2020-03-10T06:30:00,10.4,2,94,10,230,2.75
2020-03-10T06:45:00,10.4,2,94,10,230,2.75
2020-03-10T07:00:00,10.3,10,96,9,240,4.25
2020-03-10T07:15:00,10.3,10,96,9,240,4.25
2020-03-10T07:30:00,10.3,10,96,9,240,4.25
2020-03-10T07:45:00,10.3,10,96,9,240,4.25
2020-03-10T08:00:00,10.4,20,96,8,230,2.75
2020-03-10T08:15:00,10.4,20,96,8,230,2.75
2020-03-10T08:30:00,10.4,20,96,8,230,2.75
2020-03-10T08:45:00,10.4,20,96,8,230,2.75
2020-03-10T09:00:00,10.4,27,95,9,230,0.75
2020-03-10T09:15:00,10.4,27,95,9,230,0.75
2020-03-10T09:30:00,10.4,27,95,9,230,0.75
2020-03-10T09:45:00,10.4,27,95,9,230,0.75
2020-03-10T10:00:00,10.3,28,96,9,230,2.5
2020-03-10T10:15:00,10.3,28,96,9,230,2.5
2020-03-10T10:30:00,10.3,28,96,9,230,2.5
2020-03-10T10:45:00,10.3,28,96,9,230,2.5
2020-03-10T11:00:00,10.5,25,95,10,230,2.5
2020-03-10T11:15:00,10.5,25,95,10,230,2.5
2020-03-10T11:30:00,10.5,25,95,10,230,2.5
2020-03-10T11:45:00,10.5,25,95,10,230,2.5
2020-03-10T12:00:00,10.9,24,94,10,230,-0.25
2020-03-10T12:15:00,10.9,24,94,10,230,-0.25
2020-03-10T12:30:00,10.9,24,94,10,230,-0.25
2020-03-10T12:45:00,10.9,24,94,10,230,-0.25
2020-03-10T13:00:00,11,26,94,11,230,0
2020-03-10T13:15:00,11,26,94,11,230,0
2020-03-10T13:30:00,11,26,94,11,230,0
2020-03-10T13:45:00,11,26,94,11,230,0
2020-03-10T14:00:00,11.2,17,92,11,230,0
2020-03-10T14:15:00,11.2,17,92,11,230,0
2020-03-10T14:30:00,11.2,17,92,11,230,0
2020-03-10T14:45:00,11.2,17,92,11,230,0
2020-03-10T15:00:00,11.2,10,93,11,230,0
2020-03-10T15:15:00,11.2,10,93,11,230,0
2020-03-10T15:30:00,11.2,10,93,11,230,0
2020-03-10T15:45:00,11.2,10,93,11,230,0
2020-03-10T16:00:00,11.2,5,92,11,230,0
2020-03-10T16:15:00,11.2,5,92,11,230,0
2020-03-10T16:30:00,11.2,5,92,11,230,0
2020-03-10T16:45:00,11.2,5,92,11,230,0
2020-03-10T17:00:00,11.2,2,92,11,230,0
2020-03-10T17:15:00,11.2,2,92,11,230,0
2020-03-10T17:30:00,11.2,2,92,11,230,0
2020-03-10T17:45:00,11.2,2,92,11,230,0
2020-03-10T18:00:00,11,0,92,12,230,0
2020-03-10T18:15:00,11,0,92,12,230,0
2020-03-10T18:30:00,11,0,92,12,230,0
2020-03-10T18:45:00,11,0,92,12,230,0
2020-03-10T19:00:00,11.1,0,91,12,230,0
2020-03-10T19:15:00,11.1,0,91,12,230,0
2020-03-10T19:30:00,11.1,0,91,12,230,0
2020-03-10T19:45:00,11.1,0,91,12,230,0
2020-03-10T20:00:00,11,0,93,12,240,0.25
2020-03-10T20:15:00,11,0,93,12,240,0.25
2020-03-10T20:30:00,11,0,93,12,240,0.25
2020-03-10T20:45:00,11,0,93,12,240,0.25
